 5.17888184e+00 5.26588808e+00 3.16158543e+00 7.79236704e+00 1.99938731e+00
 5.26872270e+00 5.11880544e+00 3.30030302e+00 7.71272125e+00 1.75088787e+00
 5.35813333e+00 4.97042082e+00 3.44437600e+00 7.62950824e+00 1.50115161e+00
 5.44814497e+00 4.82052408e+00 3.59121166e+00 7.54321619e+00 1.25165834e+00
 5.53823426e+00 4.67013578e+00 3.74156173e+00 7.45378565e+00 1.00224760e+00
 5.62835345e+00 4.52127553e+00 3.89313674e+00 7.36336660e+00 7.56867003e-01
 5.71757590e+00 4.37250835e+00 4.04654525e+00 7.27009518e+00 5.19360698e-01
 5.80577627e+00 4.22594327e+00 4.19905726e+00 7.17485430e+00 3.09363149e-01
 5.89188262e+00 4.08179449e+00 4.35122322e+00 7.07896987e+00 2.16372936e-01
 5.97590610e+00 3.94009471e+00 4.50123789e+00 6.98159724e+00 3.46796763e-01
 6.05607885e+00 3.80138655e+00 4.64788942e+00 6.88198707e+00 5.58245407e-01
 6.13345446e+00 3.66534923e+00 4.79201029e+00 6.78172673e+00 7.82468774e-01
 6.20695217e+00 3.53213716e+00 4.93085979e+00 6.67844718e+00 1.00909237e+00
 6.27454522e+00 3.40310624e+00 5.06473676e+00 6.57453638e+00 1.23271732e+00
 6.33765272e+00 3.27654649e+00 5.19298997e+00 6.46925525e+00 1.45240346e+00
 6.39535194e+00 3.15234345e+00 5.31479805e+00 6.36060316e+00 1.66679380e+00
 6.44546149e+00 3.03124939e+00 5.42959246e+00 6.25053646e+00 1.87575681e+00
 6.48909507e+00 2.91318920e+00 5.53630060e+00 6.13816152e+00 2.07800208e+00
 6.52543119e+00 2.79583555e+00 5.63628991e+00 6.02291921e+00 2.27416709e+00
 6.55313233e+00 2.68128348e+00 5.72657416e+00 5.90474933e+00 2.46256342e+00
 6.57411815e+00 2.56725112e+00 5.80920182e+00 5.78295114e+00 2.64557342e+00
 6.58594250e+00 2.45465757e+00 5.88204139e+00 5.65795462e+00 2.82067618e+00
 6.58904485e+00 2.34148574e+00 5.94608453e+00 5.53021360e+00 2.98895388e+00
 6.58280831e+00 2.22837646e+00 6.00116337e+00 5.39834974e+00 3.14948560e+00
 6.56890175e+00 2.11531883e+00 6.04611196e+00 5.26237512e+00 3.30402107e+00
 6.54497043e+00 2.00142841e+00 6.08295030e+00 5.12374547e+00 3.45148125e+00
 6.51159362e+00 1.88722429e+00 6.10961311e+00 4.98085026e+00 3.59302650e+00
 6.47050027e+00 1.77179604e+00 6.12739869e+00 4.83437592e+00 3.72776988e+00
 6.41910983e+00 1.65571675e+00 6.13544707e+00 4.68491394e+00 3.85569149e+00
 6.36012448e+00 1.53918190e+00 6.13595365e+00 4.53159227e+00 3.97862288e+00
 6.29221787e+00 1.42230918e+00 6.12709666e+00 4.37637269e+00 4.09591511e+00
 6.21499413e+00 1.30673690e+00 6.10935819e+00 4.21800556e+00 4.20693100e+00
 6.13108034e+00 1.19426673e+00 6.08482415e+00 4.05769036e+00 4.31397890e+00
 6.03834527e+00 1.08561451e+00 6.05209079e+00 3.89539041e+00 4.41653889e+00
 5.93928133e+00 9.83992210e-01 6.01280480e+00 3.73299072e+00 4.51501440e+00
 5.83247599e+00 8.95234769e-01 5.96600213e+00 3.57061325e+00 4.60875821e+00
 5.71860490e+00 8.23193278e-01 5.91291675e+00 3.41024676e+00 4.69934345e+00
 5.59957289e+00 7.75319137e-01 5.85387703e+00 3.25070079e+00 4.78623480e+00
 5.47488241e+00 7.57415011e-01 5.79057772e+00 3.09547126e+00 4.87007136e+00
 5.34434285e+00 7.73665228e-01 5.72158550e+00 2.94564188e+00 4.95092795e+00
 5.20988858e+00 8.22616241e-01 5.64814285e+00 2.80246780e+00 5.02927367e+00
 5.07112695e+00 8.99715121e-01 5.57015942e+00 2.66696649e+00 5.10542327e+00
 4.92895840e+00 9.98376965e-01 5.49012159e+00 2.54257822e+00 5.17740193e+00
 4.78353351e+00 1.11301452e+00 5.40613903e+00 2.43148968e+00 5.24813267e+00
 4.63615211e+00 1.23901523e+00 5.31917357e+00 2.33527288e+00 5.31590491e+00
 4.48631551e+00 1.37209644e+00 5.23095496e+00 2.25707832e+00 5.38087830e+00
 4.33571029e+00 1.51114532e+00 5.14115423e+00 2.19741798e+00 5.44303539e+00
 4.18322258e+00 1.65221288e+00 5.04904865e+00 2.15837856e+00 5.50210484e+00
 4.03052305e+00 1.79488938e+00 4.95566384e+00 2.14098950e+00 5.55886536e+00
 3.87803088e+00 1.93650038e+00 4.86229525e+00 2.14559390e+00 5.61137799e+00
 3.72561584e+00 2.07781915e+00 4.76734065e+00 2.17090888e+00 5.66006473e+00
 3.57489712e+00 2.21582705e+00 4.67194741e+00 2.21441967e+00 5.70519150e+00
 3.42432742e+00 2.35108357e+00 4.57613124e+00 2.27481227e+00 5.74645348e+00
 3.27569324e+00 2.48221301e+00 4.48036698e+00 2.34991704e+00 5.78271877e+00
 3.12901715e+00 2.60920005e+00 4.38281420e+00 2.43752171e+00 5.81493697e+00
 2.98414292e+00 2.73102558e+00 4.28611358e+00 2.53459127e+00 5.84142831e+00
 2.84145702e+00 2.84684312e+00 4.18937679e+00 2.63865016e+00 5.86208523e+00
 2.70207065e+00 2.95729306e+00 4.09067520e+00 2.74792528e+00 5.87626893e+00
 2.56593901e+00 3.06052253e+00 3.99224348e+00 2.86173785e+00 5.88505081e+00
 2.43269906e+00 3.15650537e+00 3.89286982e+00 2.97652910e+00 5.88754741e+00
 2.30278346e+00 3.24639426e+00 3.79317893e+00 3.09352330e+00 5.88245641e+00
 2.17810711e+00 3.32835011e+00 3.69278849e+00 3.20879177e+00 5.87010583e+00
 2.05685518e+00 3.40249477e+00 3.59070922e+00 3.32377229e+00 5.85100499e+00
 1.94127609e+00 3.46838701e+00 3.48745089e+00 3.43704649e+00 5.82406095e+00
 1.83275800e+00 3.52718935e+00 3.38348740e+00 3.54805599e+00 5.78976831e+00
 1.73104051e+00 3.57759283e+00 3.27812629e+00 3.65611094e+00 5.74759193e+00
 1.63779424e+00 3.61997649e+00 3.17201529e+00 3.76108313e+00 5.69649356e+00
 1.55423290e+00 3.65444330e+00 3.06466446e+00 3.86381772e+00 5.63798664e+00
 1.48331901e+00 3.68174978e+00 2.95742784e+00 3.96288365e+00 5.57207225e+00
 1.42774268e+00 3.70138263e+00 2.85038431e+00 4.05905220e+00 5.49709242e+00
 1.38813435e+00 3.71400125e+00 2.74323132e+00 4.15155611e+00 5.41400445e+00
 1.36640675e+00 3.71907853e+00 2.63673626e+00 4.24090487e+00 5.32412841e+00
 1.36606662e+00 3.71834006e+00 2.53277721e+00 4.32825590e+00 5.22561834e+00
 1.38600665e+00 3.71073388e+00 2.43129986e+00 4.41332805e+00 5.11999190e+00
 1.42620579e+00 3.69829103e+00 2.33446857e+00 4.49550874e+00 5.00756203e+00
 1.48765635e+00 3.68062161e+00 2.24328372e+00 4.57536900e+00 4.88814847e+00
 1.56575209e+00 3.65920096e+00 2.15960553e+00 4.65395669e+00 4.76154837e+00
 1.66094246e+00 3.63362279e+00 2.08577202e+00 4.73126712e+00 4.62854438e+00
 1.77029094e+00 3.60451401e+00 2.02273453e+00 4.80741055e+00 4.49031704e+00
 1.89205660e+00 3.57283857e+00 1.97315914e+00 4.88241482e+00 4.34571266e+00
 2.02447463e+00 3.53952561e+00 1.93976209e+00 4.95687666e+00 4.19731440e+00
 2.16515250e+00 3.50589741e+00 1.92387480e+00 5.03194612e+00 4.04394132e+00
 2.31292831e+00 3.47171764e+00 1.92554888e+00 5.10540144e+00 3.88612779e+00
 2.46728016e+00 3.43773937e+00 1.94631648e+00 5.18016684e+00 3.72613154e+00
 2.62543922e+00 3.40593884e+00 1.98595237e+00 5.25443119e+00 3.56212764e+00
 2.78858925e+00 3.37566576e+00 2.04392242e+00 5.32869078e+00 3.39721034e+00
 2.95353480e+00 3.34822828e+00 2.11720431e+00 5.40352971e+00 3.23016049e+00
 3.12057404e+00 3.32321208e+00 2.20602357e+00 5.47828285e+00 3.06363869e+00
 3.28903300e+00 3.30230107e+00 2.30753549e+00 5.55406113e+00 2.89584120e+00
 3.45678759e+00 3.28458188e+00 2.41968046e+00 5.62895260e+00 2.72972710e+00
 3.62554395e+00 3.27161429e+00 2.54018348e+00 5.70334167e+00 2.56483698e+00
 3.79212549e+00 3.26298584e+00 2.66679453e+00 5.77751234e+00 2.40279863e+00
 3.95658135e+00 3.25791854e+00 2.79866833e+00 5.85111503e+00 2.24392700e+00
 4.11908839e+00 3.25750931e+00 2.93414741e+00 5.92394317e+00 2.08998761e+00
 4.27823421e+00 3.26044300e+00 3.07128511e+00 5.99463943e+00 1.94102977e+00
 4.43323741e+00 3.26713539e+00 3.20887567e+00 6.06342667e+00 1.79910013e+00
 4.58387862e+00 3.27750132e+00 3.34539733e+00 6.13029817e+00 1.66472812e+00
 4.72910886e+00 3.28856778e+00 3.48076721e+00 6.19538552e+00 1.53886341e+00
 4.86942563e+00 3.30245955e+00 3.61355509e+00 6.25626736e+00 1.42380364e+00
 5.00316692e+00 3.31715813e+00 3.74246601e+00 6.31356539e+00 1.32117945e+00
 5.13080589e+00 3.33277497e+00 3.86685644e+00 6.36683706e+00 1.23103438e+00
 5.25050523e+00 3.34797513e+00 3.98567771e+00 6.41594822e+00 1.15630389e+00
 5.36293621e+00 3.36175634e+00 4.09993538e+00 6.46007491e+00 1.09745284e+00
 5.46765327e+00 3.37310446e+00 4.20651572e+00 6.49944895e+00 1.05505136e+00
 5.56340950e+00 3.38313832e+00 4.30700497e+00 6.53259899e+00 1.02815448e+00
 5.65002579e+00 3.38949264e+00 4.39976537e+00 6.55992218e+00 1.01589739e+00
 5.72827988e+00 3.39165579e+00 4.48552579e+00 6.58144454e+00 1.01864012e+00
 5.79802148e+00 3.38993752e+00 4.56234644e+00 6.59511611e+00 1.03124723e+00
 5.85719015e+00 3.38376419e+00 4.63143789e+00 6.60305004e+00 1.05424453e+00
 5.90653737e+00 3.37135475e+00 4.69176870e+00 6.60387205e+00 1.08471353e+00
 5.94651766e+00 3.35358328e+00 4.74388944e+00 6.59697104e+00 1.11989457e+00
 5.97594825e+00 3.33061648e+00 4.78654247e+00 6.58207695e+00 1.15881923e+00
 5.99588927e+00 3.30108509e+00 4.82118431e+00 6.56031567e+00 1.20054696e+00
 6.00537822e+00 3.26530139e+00 4.84623490e+00 6.53178625e+00 1.24484754e+00
 6.00432790e+00 3.22214692e+00 4.86258635e+00 6.49459156e+00 1.28974728e+00
 5.99370769e+00 3.17310643e+00 4.87101642e+00 6.45001362e+00 1.33664220e+00
 5.97419376e+00 3.11723308e+00 4.86939624e+00 6.39816153e+00 1.38474119e+00
 5.94391008e+00 3.05584638e+00 4.86038605e+00 6.33878713e+00 1.43531369e+00
 5.90401359e+00 2.98661635e+00 4.84401099e+00 6.27313294e+00 1.48780043e+00
 5.85471838e+00 2.91292207e+00 4.81855743e+00 6.19961313e+00 1.54273854e+00
 5.79758896e+00 2.83329269e+00 4.78694333e+00 6.11945449e+00 1.60036644e+00
 5.73025490e+00 2.74800932e+00 4.74836346e+00 6.03417122e+00 1.66330807e+00
 5.65620993e+00 2.65784105e+00 4.70301390e+00 5.94179221e+00 1.72913030e+00
 5.57332569e+00 2.56427815e+00 4.65130049e+00 5.84457954e+00 1.80120927e+00
 5.48342691e+00 2.46764923e+00 4.59558812e+00 5.74241107e+00 1.87802480e+00
 5.38572387e+00 2.36890213e+00 4.53388441e+00 5.63559119e+00 1.96046719e+00
 5.28232817e+00 2.26829554e+00 4.46954000e+00 5.52514394e+00 2.04924045e+00
 5.17279820e+00 2.16863456e+00 4.40131470e+00 5.41106935e+00 2.14341759e+00
 5.05822837e+00 2.07012579e+00 4.33067281e+00 5.29417216e+00 2.24375694e+00
 4.93846201e+00 1.97519424e+00 4.25815551e+00 5.17549932e+00 2.34994540e+00
 4.81500375e+00 1.88550335e+00 4.18431996e+00 5.05566863e+00 2.46219856e+00
 4.68777300e+00 1.80203077e+00 4.11079589e+00 4.93475757e+00 2.57902572e+00
 4.55843413e+00 1.72896557e+00 4.03837807e+00 4.81395666e+00 2.70053136e+00
 4.42598357e+00 1.66758827e+00 3.96633088e+00 4.69515023e+00 2.82641382e+00
 4.29293475e+00 1.61963414e+00 3.89796601e+00 4.57630609e+00 2.95600800e+00
 4.15956872e+00 1.58866255e+00 3.83197422e+00 4.46088188e+00 3.08921431e+00
 4.02541194e+00 1.57405130e+00 3.76920388e+00 4.34911302e+00 3.22542070e+00
 3.89259901e+00 1.57869617e+00 3.71115423e+00 4.24057549e+00 3.36191619e+00
 3.76128289e+00 1.60049465e+00 3.65868537e+00 4.13701793e+00 3.50067839e+00
 3.63196844e+00 1.63828269e+00 3.61057408e+00 4.03837341e+00 3.63983079e+00
 3.50598445e+00 1.69193318e+00 3.56955747e+00 3.94597405e+00 3.77888743e+00
 3.38345908e+00 1.75870463e+00 3.53283645e+00 3.85917634e+00 3.91759982e+00
 3.26497898e+00 1.83562942e+00 3.50303310e+00 3.78010794e+00 4.05320636e+00
 3.15186055e+00 1.92162107e+00 3.47995771e+00 3.70779727e+00 4.18798141e+00
 3.04312077e+00 2.01337419e+00 3.46219816e+00 3.64350687e+00 4.32013216e+00
 2.94135765e+00 2.10798515e+00 3.44933508e+00 3.58565182e+00 4.44727442e+00
 2.84589932e+00 2.20565224e+00 3.44259409e+00 3.53607199e+00 4.57140042e+00
 2.75636836e+00 2.30431369e+00 3.43942191e+00 3.49317439e+00 4.69142401e+00
 2.67310055e+00 2.40159779e+00 3.44118457e+00 3.45837984e+00 4.80523115e+00
 2.59800820e+00 2.49665626e+00 3.44563625e+00 3.42886767e+00 4.91390852e+00
 2.52881065e+00 2.58837851e+00 3.45233854e+00 3.40623183e+00 5.01584508e+00
 2.46606974e+00 2.67549095e+00 3.46227257e+00 3.38938502e+00 5.11155639e+00
 2.41085254e+00 2.75846803e+00 3.47227260e+00 3.37710109e+00 5.19969027e+00
 2.36094604e+00 2.83579864e+00 3.48386688e+00 3.36999265e+00 5.27989048e+00
 2.31778952e+00 2.90688175e+00 3.49488927e+00 3.36574072e+00 5.35277510e+00
 2.27946509e+00 2.97095070e+00 3.50446155e+00 3.36577259e+00 5.41733302e+00
 2.24667242e+00 3.02727234e+00 3.51372256e+00 3.36803704e+00 5.47283324e+00
 2.21830447e+00 3.07663318e+00 3.52039234e+00 3.37293450e+00 5.52005085e+00
 2.19385785e+00 3.11827791e+00 3.52517502e+00 3.37896671e+00 5.55835078e+00
 2.17409201e+00 3.15217780e+00 3.52759292e+00 3.38655637e+00 5.58738594e+00
 2.15726760e+00 3.17685235e+00 3.52650433e+00 3.39454926e+00 5.60665596e+00
 2.14410988e+00 3.19433275e+00 3.52192364e+00 3.40400163e+00 5.61669992e+00
 2.13462636e+00 3.20289285e+00 3.51487781e+00 3.41360080e+00 5.61764448e+00
 2.12718617e+00 3.20231079e+00 3.50423245e+00 3.42451976e+00 5.60854322e+00
 2.12472697e+00 3.19506992e+00 3.49108923e+00 3.43560403e+00 5.59124500e+00
 2.12550399e+00 3.17883343e+00 3.47407072e+00 3.44777513e+00 5.56295181e+00
 2.12971546e+00 3.15496977e+00 3.45403176e+00 3.46106629e+00 5.52634878e+00
 2.13840542e+00 3.12338848e+00 3.43185161e+00 3.47600376e+00 5.48141942e+00
 2.15193218e+00 3.08547805e+00 3.40737190e+00 3.49145248e+00 5.42607203e+00
 2.17134669e+00 3.04004676e+00 3.38054009e+00 3.50984777e+00 5.36345893e+00
 2.19519527e+00 2.98837167e+00 3.35281593e+00 3.53090944e+00 5.29149552e+00
 2.22628282e+00 2.93109428e+00 3.32430795e+00 3.55429870e+00 5.21194144e+00
 2.26459606e+00 2.86926484e+00 3.29643889e+00 3.58030243e+00 5.12522326e+00
 2.30961056e+00 2.80271424e+00 3.26855127e+00 3.61159798e+00 5.03075291e+00
 2.36188323e+00 2.73307058e+00 3.24253051e+00 3.64669385e+00 4.92925833e+00
 2.42171101e+00 2.66104989e+00 3.21834570e+00 3.68563215e+00 4.82138997e+00
 2.48949948e+00 2.58695151e+00 3.19756181e+00 3.73069498e+00 4.70735880e+00
 2.56484220e+00 2.51259896e+00 3.18113255e+00 3.78056894e+00 4.58827027e+00
 2.64737132e+00 2.43870139e+00 3.16920560e+00 3.83580022e+00 4.46389108e+00
 2.73757127e+00 2.36732273e+00 3.16164889e+00 3.89671755e+00 4.33542698e+00
 2.83363223e+00 2.29929945e+00 3.16073244e+00 3.96265704e+00 4.20261370e+00
 2.93726005e+00 2.23533225e+00 3.16666915e+00 4.03470294e+00 4.06711492e+00
 3.04549531e+00 2.17786689e+00 3.17836901e+00 4.11235397e+00 3.92896702e+00
 3.15939515e+00 2.12827195e+00 3.19819981e+00 4.19443882e+00 3.78866842e+00
 3.27780875e+00 2.08762722e+00 3.22452737e+00 4.28189192e+00 3.64723504e+00
 3.39944777e+00 2.05691831e+00 3.25819259e+00 4.37413014e+00 3.50526108e+00
 3.52463852e+00 2.03710614e+00 3.29937744e+00 4.46918962e+00 3.36361865e+00
 3.65273903e+00 2.02860233e+00 3.34662153e+00 4.56887044e+00 3.22251418e+00
 3.78206231e+00 2.03207236e+00 3.39987220e+00 4.67067316e+00 3.08327668e+00
 3.91203679e+00 2.04638453e+00 3.45847426e+00 4.77502181e+00 2.94522364e+00
 4.04214157e+00 2.07277691e+00 3.52173381e+00 4.88077459e+00 2.81077806e+00
 4.17181374e+00 2.10828161e+00 3.59007713e+00 4.98707842e+00 2.67871905e+00
 4.29948828e+00 2.15288588e+00 3.66098879e+00 5.09332258e+00 2.55175280e+00
 4.42672043e+00 2.20521299e+00 3.73407199e+00 5.20030875e+00 2.43027130e+00
 4.55010963e+00 2.26414298e+00 3.80935436e+00 5.30546749e+00 2.31311537e+00
 4.67138478e+00 2.32748563e+00 3.88632556e+00 5.40897452e+00 2.20226435e+00
 4.78807995e+00 2.39392139e+00 3.96262478e+00 5.51020108e+00 2.09859712e+00
 4.90117564e+00 2.46245641e+00 4.03735979e+00 5.60877738e+00 2.00086765e+00
 5.00919609e+00 2.53224282e+00 4.11183120e+00 5.70363552e+00 1.91216607e+00
 5.11149484e+00 2.60177637e+00 4.18362965e+00 5.79527249e+00 1.83019020e+00
 5.20853794e+00 2.66966986e+00 4.25326932e+00 5.88085472e+00 1.75669569e+00
 5.29911355e+00 2.73611547e+00 4.31954724e+00 5.96170188e+00 1.69103970e+00
 5.38222591e+00 2.79783803e+00 4.38103038e+00 6.03742457e+00 1.63354379e+00
 5.45964463e+00 2.85727881e+00 4.43843287e+00 6.10681041e+00 1.58433443e+00
 5.52832248e+00 2.91067595e+00 4.49100805e+00 6.17073302e+00 1.54265330e+00
 5.59052500e+00 2.95910771e+00 4.53866862e+00 6.22668729e+00 1.50697528e+00
 5.64452465e+00 3.00260147e+00 4.58026216e+00 6.27662833e+00 1.47950986e+00
 5.68964454e+00 3.03851105e+00 4.61586281e+00 6.31829011e+00 1.45695458e+00
 5.72689033e+00 3.06886621e+00 4.64589906e+00 6.35281496e+00 1.44091024e+00
 5.75546859e+00 3.09248450e+00 4.66836764e+00 6.37963468e+00 1.43027034e+00
 5.77628232e+00 3.10904809e+00 4.68537825e+00 6.39929563e+00 1.42393517e+00
 5.78763232e+00 3.11785215e+00 4.69551092e+00 6.40971877e+00 1.42164513e+00
 5.79062342e+00 3.11999618e+00 4.69888261e+00 6.41315473e+00 1.42412334e+00
 5.78540966e+00 3.11379794e+00 4.69571821e+00 6.40879069e+00 1.43119699e+00
 5.77087809e+00 3.10123890e+00 4.68575538e+00 6.39555118e+00 1.44169575e+00
 5.74816152e+00 3.08221865e+00 4.66956089e+00 6.37453745e+00 1.45795492e+00
 5.71767451e+00 3.05467648e+00 4.64801453e+00 6.34648795e+00 1.47852825e+00
 5.67811628e+00 3.02145051e+00 4.61964232e+00 6.31069389e+00 1.50422657e+00
 5.63157705e+00 2.98161130e+00 4.58566532e+00 6.26679945e+00 1.53551924e+00
 5.57676739e+00 2.93511131e+00 4.54683933e+00 6.21679127e+00 1.57295274e+00
 5.51449909e+00 2.88332047e+00 4.50275881e+00 6.15947355e+00 1.61689123e+00
 5.44547710e+00 2.82628974e+00 4.45486134e+00 6.09543567e+00 1.66715184e+00
 5.37052983e+00 2.76532513e+00 4.40240337e+00 6.02543782e+00 1.72542134e+00
 5.28875830e+00 2.69972344e+00 4.34609596e+00 5.94895488e+00 1.79071084e+00
 5.20083807e+00 2.63043377e+00 4.28795725e+00 5.86813770e+00 1.86246306e+00
 5.10866813e+00 2.55924857e+00 4.22697928e+00 5.78210507e+00 1.94233154e+00
 5.01025189e+00 2.48695501e+00 4.16430221e+00 5.69159979e+00 2.02861943e+00
 4.90922414e+00 2.41404014e+00 4.10140792e+00 5.59720631e+00 2.12234119e+00
 4.80340062e+00 2.34143688e+00 4.03814719e+00 5.49938003e+00 2.22263948e+00
 4.69434991e+00 2.27036388e+00 3.97452106e+00 5.39960070e+00 2.32899311e+00
 4.58339877e+00 2.20254136e+00 3.91284968e+00 5.29654217e+00 2.44073400e+00
 4.46944179e+00 2.13981116e+00 3.85211214e+00 5.19310321e+00 2.55758683e+00
 4.35558446e+00 2.08105004e+00 3.79529271e+00 5.08757467e+00 2.67842507e+00
 4.23973306e+00 2.03038506e+00 3.74058862e+00 4.98224831e+00 2.80354505e+00
 4.12430986e+00 1.98797368e+00 3.69022228e+00 4.87742499e+00 2.93081242e+00
 4.01004675e+00 1.95547150e+00 3.64344531e+00 4.77371246e+00 3.06179859e+00
 3.89627210e+00 1.93195174e+00 3.60198249e+00 4.67096874e+00 3.19425009e+00
 3.78368536e+00 1.92061581e+00 3.56581521e+00 4.57104062e+00 3.32809140e+00
 3.67453035e+00 1.91973274e+00 3.53437211e+00 4.47365646e+00 3.46217237e+00
 3.56847185e+00 1.92965053e+00 3.50900307e+00 4.38049294e+00 3.59614695e+00
 3.46538015e+00 1.95067313e+00 3.48917281e+00 4.28985763e+00 3.72910799e+00
 3.36597699e+00 1.98227831e+00 3.47512458e+00 4.20391236e+00 3.86147310e+00
 3.27157111e+00 2.02209865e+00 3.46594540e+00 4.12382421e+00 3.99131871e+00
 3.18153083e+00 2.07034003e+00 3.46171328e+00 4.04774579e+00 4.11827378e+00
 3.09682150e+00 2.12457088e+00 3.46116613e+00 3.97782981e+00 4.24258939e+00
 3.01782216e+00 2.18453062e+00 3.46620230e+00 3.91277286e+00 4.36274447e+00
 2.94359274e+00 2.24798234e+00 3.47292823e+00 3.85496040e+00 4.47897517e+00
 2.87454582e+00 2.31398530e+00 3.48337751e+00 3.80173799e+00 4.59039958e+00
 2.81085380e+00 2.38136653e+00 3.49646343e+00 3.75606904e+00 4.69648967e+00
 2.75292077e+00 2.44913711e+00 3.51000613e+00 3.71538912e+00 4.79689383e+00
 2.69944088e+00 2.51679660e+00 3.52444187e+00 3.68087698e+00 4.89109997e+00
 2.65133601e+00 2.58246201e+00 3.53892060e+00 3.65111381e+00 4.97838017e+00
 2.60715013e+00 2.64486205e+00 3.55210866e+00 3.62798097e+00 5.05843795e+00
 2.56666137e+00 2.70577815e+00 3.56559150e+00 3.60928643e+00 5.13229823e+00
 2.52984376e+00 2.76166433e+00 3.57578016e+00 3.59624752e+00 5.19785562e+00
 2.49668340e+00 2.81394958e+00 3.58407267e+00 3.58693153e+00 5.25549667e+00
 2.46615954e+00 2.86249191e+00 3.58934118e+00 3.58289257e+00 5.30492431e+00
 2.43761161e+00 2.90536897e+00 3.59197619e+00 3.58291994e+00 5.34533342e+00
 2.41053403e+00 2.94249707e+00 3.59027807e+00 3.58631869e+00 5.37852834e+00
 2.38670905e+00 2.97533404e+00 3.58452120e+00 3.59297443e+00 5.40217441e+00
 2.36307753e+00 3.00194054e+00 3.57477510e+00 3.60380039e+00 5.41715764e+00
 2.34204467e+00 3.02262191e+00 3.56096525e+00 3.61710716e+00 5.42393849e+00
 2.32179580e+00 3.03888739e+00 3.54223900e+00 3.63453382e+00 5.42158729e+00
 2.30332505e+00 3.04838707e+00 3.51945208e+00 3.65449941e+00 5.41006999e+00
 2.28665073e+00 3.05292377e+00 3.49193748e+00 3.67743146e+00 5.39060052e+00
 2.27168442e+00 3.05310289e+00 3.46060409e+00 3.70286577e+00 5.36166936e+00
